Instance,Time,Best Bound,Best Objective,Gap,Nodes,Simplex Iterations,Depth,Root Time,Root Bound,Root Heu,Root Iterations
tic-tac-toe_enc.csv,3600,958.0,751.0,27.6,654,0,4,0.47,958.0,-0.0,4560
