Instance,Time,Best Bound,Best Objective,Gap,Nodes,Simplex Iterations,Depth,Root Time,Root Bound,Root Heu,Root Iterations
monk3_enc.csv,3600,121.33333,120.0,1.11,209294,0,4,0.03,122.0,3.0,2399
