Instance,Time,Best Bound,Best Objective,Gap,Nodes,Simplex Iterations,Depth,Root Time,Root Bound,Root Heu,Root Iterations
soybean-small_enc.csv,2.9245298877358437,47.0,47.0,0.0,34,5932,2,0.02,47.0,11.0,243
