Instance,Time,Best Bound,Best Objective,Gap,Nodes,Simplex Iterations,Depth,Root Time,Root Bound,Root Heu,Root Iterations
monk1_enc.csv,49.33399873971939,124.0,124.0,0.0,576,317947,4,0.39,124.0,2.0,4049
