Instance,Time,Best Bound,Best Objective,Gap,Nodes,Simplex Iterations,Depth,Root Time,Root Bound,Root Heu,Root Iterations
spect_enc.csv,3600,250.33333,240.0,4.31,19694,0,5,8.65,255.8571,19.0,18789
