Instance,Time,Best Bound,Best Objective,Gap,Nodes,Simplex Iterations,Depth,Root Time,Root Bound,Root Heu,Root Iterations
breast-cancer_enc.csv,25.20946080982685,215.0,215.0,0.0,1801,278591,2,0.1,277.0,188.0,989
